participant,distance_setting,number_of_objects,trial_number,target_present,ran,order,response_yes,yes_no_correct,hit,false_alarm,rt_sec,rt_where_sec,response_where_x,response_where_y,target_pos_x,target_pos_y,click_distance_deg,distance_shapecomp,background_shape_idx,proto_object_idx,date_str
DH,high,4,31,True,1.0,30.0,1.0,1.0,1,0,0.7816498,0.6481972,10.745316826601735,2.1104218386963307,8.387666351761146,1.6964870835462436,2.393712,1.5243934392929075,0.0,17.0,2023-06-26_12h51.19.510
DH,high,4,32,True,1.0,31.0,1.0,1.0,1,0,0.6891289,0.59159803,9.868451414749035,-1.1741079243451416,-5.803400800110117,-0.0949752853443138,15.7089615,1.5036015510559082,0.0,74.0,2023-06-26_12h51.19.510
DH,high,4,33,True,1.0,32.0,1.0,1.0,1,0,0.748543,0.6159401,2.7643553661797005,8.010685711671282,6.458764830723588,5.319464890803118,4.5707035,1.4855709075927734,0.0,37.0,2023-06-26_12h51.19.510
DH,high,4,34,False,1.0,33.0,0.0,1.0,0,0,0.4372921,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,35,True,1.0,34.0,1.0,1.0,1,0,0.97651196,0.56794596,-10.017072670995258,6.613645902956811,-10.34656855580219,5.83108763503418,0.8490966,1.499178767204285,0.0,47.0,2023-06-26_12h51.19.510
DH,high,4,36,False,1.0,35.0,0.0,1.0,0,0,0.34905696,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,37,False,1.0,36.0,0.0,1.0,0,0,0.31546402,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,38,True,1.0,37.0,0.0,0.0,0,0,0.79677796,,,,5.319976776574949,-0.0816788092738252,,1.497239351272583,0.0,20.0,2023-06-26_12h51.19.510
DH,high,4,39,True,1.0,38.0,1.0,1.0,1,0,0.79874706,0.575897,10.358901560361566,0.9214517887265667,7.533985170178574,-1.5495871338058185,3.753157,1.500314235687256,0.0,20.0,2023-06-26_12h51.19.510
DH,high,4,40,True,1.0,39.0,1.0,1.0,1,0,0.61761904,0.66400886,-4.651845320506701,-3.299391888666094,-4.713144419802962,-3.104109338597056,0.20467743,1.4989203214645386,0.0,65.0,2023-06-26_12h51.19.510
DH,high,4,41,False,1.0,40.0,0.0,1.0,0,0,0.32566214,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,42,True,1.0,41.0,1.0,1.0,1,0,0.70390487,0.631505,-9.318552766638025,-0.0445863768738661,-8.630291961116068,-0.3852949423761552,0.7679748,1.492986083030701,0.0,45.0,2023-06-26_12h51.19.510
DH,high,4,43,True,1.0,42.0,1.0,1.0,1,0,0.65219784,0.51200485,-4.904501456125275,2.868390245552055,-5.488066056720647,1.76161129358686,1.2512023,1.4945101737976074,0.0,59.0,2023-06-26_12h51.19.510
DH,high,4,44,True,1.0,43.0,1.0,1.0,1,0,0.567538,0.59182787,1.709144446831535,-5.870539621725708,1.4789685294292354,-5.483433198926296,0.45036912,1.5023231506347656,0.0,11.0,2023-06-26_12h51.19.510
DH,high,4,45,True,1.0,44.0,1.0,1.0,1,0,0.93737006,0.68817496,4.057360295521819,-7.460787063560267,4.47322644756152,-7.399768866408126,0.42031878,1.4970649480819702,0.0,44.0,2023-06-26_12h51.19.510
DH,high,4,46,False,1.0,45.0,0.0,1.0,0,0,0.37627602,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,47,False,1.0,46.0,1.0,0.0,0,1,0.738991,0.6239159,7.252717304815558,-0.4310016431140393,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,48,True,1.0,47.0,1.0,1.0,1,0,1.092277,0.655426,-9.600933153505842,-4.919363581749898,-9.065149818491935,-5.579809706496125,0.85044277,1.503100037574768,0.0,26.0,2023-06-26_12h51.19.510
DH,high,4,49,False,1.0,48.0,0.0,1.0,0,0,0.35204196,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,50,False,1.0,49.0,0.0,1.0,0,0,0.23044801,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,51,True,1.0,50.0,1.0,1.0,1,0,0.87480116,0.87184715,-2.808941743053567,-8.664619239154653,-2.053152022468397,-9.041131115426824,0.84438103,1.5023231506347656,0.0,24.0,2023-06-26_12h51.19.510
DH,high,4,52,False,1.0,51.0,0.0,1.0,0,0,0.2854619,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,53,False,1.0,52.0,0.0,1.0,0,0,0.37084293,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,54,False,1.0,53.0,0.0,1.0,0,0,0.116291046,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,55,False,1.0,54.0,0.0,1.0,0,0,0.28660393,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,56,False,1.0,55.0,0.0,1.0,0,0,0.40360212,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,57,False,1.0,56.0,0.0,1.0,0,0,0.618567,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,58,True,1.0,57.0,1.0,1.0,1,0,0.77055097,0.60755706,4.384327059263503,-3.9384632905248425,3.832955910389716,-3.5037507558944494,0.702129,1.5042256116867063,0.0,20.0,2023-06-26_12h51.19.510
DH,high,4,59,True,1.0,58.0,1.0,1.0,1,0,0.89333105,0.9037788,-1.887489954327,-12.320702142811676,-2.001940344757274,-12.052184167003334,0.29189175,1.497310996055603,0.0,20.0,2023-06-26_12h51.19.510
DH,high,4,60,True,1.0,59.0,1.0,1.0,1,0,0.6632209,0.7440071,-9.853589289124416,4.651845320506701,-8.442319692400117,4.153494279271292,1.4966749,1.5056204795837402,0.0,33.0,2023-06-26_12h51.19.510
DH,high,4,61,False,1.0,60.0,0.0,1.0,0,0,0.57562804,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,62,False,1.0,61.0,0.0,1.0,0,0,0.27958083,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,63,False,1.0,62.0,0.0,1.0,0,0,0.39543986,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,64,True,1.0,63.0,1.0,1.0,1,0,0.7922251,0.528285,-7.862064455425062,6.673094405455299,-7.14893431365998,6.107660945501024,0.9100932,1.5024561882019043,0.0,42.0,2023-06-26_12h51.19.510
DH,high,4,65,True,1.0,64.0,1.0,1.0,1,0,1.0986421,0.62438583,-3.34397826553996,-5.15715759174385,-1.8955664383974915,-6.32924980075537,1.8632491,1.5243934392929075,0.0,17.0,2023-06-26_12h51.19.510
DH,high,4,66,False,1.0,65.0,0.0,1.0,0,0,0.4188869,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,67,True,1.0,66.0,1.0,1.0,1,0,0.7717278,0.6639409,5.707056239854865,6.108333631719661,6.008961809715218,5.647790017956058,0.550679,1.5023231506347656,0.0,11.0,2023-06-26_12h51.19.510
DH,high,4,68,False,1.0,67.0,0.0,1.0,0,0,0.71198297,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,69,True,1.0,68.0,1.0,1.0,1,0,1.269594,0.48785496,8.64975711353003,1.4119019343390944,5.167156327638724,-4.870122211253827,7.1827803,1.5016756057739258,0.0,63.0,2023-06-26_12h51.19.510
DH,high,4,70,True,1.0,69.0,1.0,1.0,1,0,0.69008183,0.6721649,10.53724706785703,-5.73678049110411,10.636657048312516,-5.506290832991653,0.2510136,1.507367491722107,0.0,41.0,2023-06-26_12h51.19.510
DH,high,4,71,False,1.0,70.0,0.0,1.0,0,0,0.30563593,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,72,True,1.0,71.0,1.0,1.0,1,0,0.7702031,0.7921839,-11.949149002196124,-4.458637687386614,-12.061840583881652,-4.520747348316377,0.12867402,1.499178767204285,0.0,35.0,2023-06-26_12h51.19.510
DH,high,4,73,False,1.0,72.0,0.0,1.0,0,0,0.48158002,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,74,False,1.0,73.0,0.0,1.0,0,0,0.3644359,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,75,True,1.0,74.0,1.0,1.0,1,0,0.5562959,0.60793686,2.140146089945574,5.543572857984024,1.920241962280728,5.77718264301084,0.32082918,1.492204666137695,0.0,47.0,2023-06-26_12h51.19.510
DH,high,4,76,False,1.0,75.0,0.0,1.0,0,0,0.54340696,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,77,True,1.0,76.0,1.0,1.0,1,0,0.659466,0.6318779,-8.114720591043637,1.7685929493300234,-7.4609625468381475,1.2665036094645616,0.8243138,1.496986746788025,0.0,68.0,2023-06-26_12h51.19.510
DH,high,4,78,True,1.0,77.0,1.0,1.0,1,0,0.625633,0.53584194,5.573297109233267,5.73678049110411,5.000761202106843,5.93535636662118,0.6059948,1.5024561882019043,0.0,42.0,2023-06-26_12h51.19.510
DH,high,4,79,True,1.0,78.0,1.0,1.0,1,0,0.8197689,0.89658093,-5.721918365479488,9.244242138514911,-7.198288522372185,10.379331737330132,1.8622828,1.5124428272247314,0.0,9.0,2023-06-26_12h51.19.510
DH,high,4,80,False,1.0,79.0,0.0,1.0,0,0,0.322438,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,81,False,1.0,80.0,0.0,1.0,0,0,0.32481003,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,82,True,1.0,81.0,1.0,1.0,1,0,0.75072,0.6243148,-2.957562999299788,-8.991586002896337,-2.363956840060144,-9.402920669445995,0.7221942,1.4988467693328855,0.0,50.0,2023-06-26_12h51.19.510
DH,high,4,83,False,1.0,82.0,0.0,1.0,0,0,0.7937758,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,84,False,1.0,83.0,0.0,1.0,0,0,0.40363693,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,85,True,1.0,84.0,1.0,1.0,1,0,0.61090803,0.54352283,7.609408319806488,5.58815923485789,5.468338119723857,5.161313271331471,2.183204,1.4734646081924438,0.0,52.0,2023-06-26_12h51.19.510
DH,high,4,86,False,1.0,85.0,0.0,1.0,0,0,0.2598729,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,87,True,1.0,86.0,1.0,1.0,1,0,0.860903,0.51979494,-2.348215848690283,-9.095620882268694,-1.596973003387434,-9.87928441059232,1.0855848,1.503100037574768,0.0,26.0,2023-06-26_12h51.19.510
DH,high,4,88,False,1.0,87.0,0.0,1.0,0,0,0.24829602,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,89,True,1.0,88.0,1.0,1.0,1,0,0.6227691,0.55193806,-5.573297109233267,1.3524534318406063,-5.540622629145116,0.4004535448848941,0.9525604,1.4945101737976074,0.0,46.0,2023-06-26_12h51.19.510
DH,high,4,90,True,1.0,89.0,0.0,0.0,0,0,0.23490906,,,,-8.586117304805517,8.355314848396066,,1.491304636001587,0.0,65.0,2023-06-26_12h51.19.510
DH,high,4,91,False,1.0,90.0,0.0,1.0,0,0,0.38276792,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,92,False,1.0,91.0,0.0,1.0,0,0,0.4750471,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,93,False,1.0,92.0,0.0,1.0,0,0,0.3244369,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,94,False,1.0,93.0,0.0,1.0,0,0,0.44639683,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,95,True,1.0,94.0,1.0,1.0,1,0,1.5804329,0.6239102,9.5712089022566,3.9384632905248425,6.265516110859837,5.036227819372354,3.4832013,1.5016756057739258,0.0,2.0,2023-06-26_12h51.19.510
DH,high,4,96,True,1.0,95.0,1.0,1.0,1,0,0.71623206,0.63988304,-1.2632806780928738,-8.293066098539104,-1.0510732048196836,-8.595235478388492,0.36924022,1.5243934392929075,0.0,17.0,2023-06-26_12h51.19.510
DH,high,4,97,True,1.0,96.0,1.0,1.0,1,0,0.62028193,0.599988,-8.263341847289858,4.800466576752921,-8.344558747011531,4.4102709671899865,0.3985584,1.4989203214645386,0.0,55.0,2023-06-26_12h51.19.510
DH,high,4,98,False,1.0,97.0,0.0,1.0,0,0,0.4719789,,,,,,,,3.0,-1.0,2023-06-26_12h51.19.510
DH,high,4,99,True,1.0,98.0,1.0,1.0,1,0,0.68052006,0.65568304,-9.08075875664407,-0.326966763741685,-9.4899027824871,-0.3376980088299831,0.40928474,1.497239351272583,0.0,20.0,2023-06-26_12h51.19.510
DH,high,4,100,True,1.0,99.0,1.0,1.0,1,0,0.62071896,0.66398,4.280292179891149,7.77289170167733,4.560698947072491,8.766021398082449,1.0319567,1.5023231506347656,0.0,11.0,2023-06-26_12h51.19.510
JH,low,2,1,False,1.0,0.0,0.0,1.0,0,0,1.2213311,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,2,True,1.0,1.0,1.0,1.0,1,0,0.74279785,0.9276519,-12.112632384066968,2.0361112105732206,2.1002308603478075,-5.0448962238101895,15.87911,0.4808247089385986,0.0,58.0,2023-06-30_14h10.30.719
JH,low,2,3,True,1.0,2.0,0.0,0.0,0,0,0.58655596,,,,-1.6042296413586588,-10.6070434902648,,0.6480472087860107,0.0,58.0,2023-06-30_14h10.30.719
JH,low,2,4,True,1.0,3.0,0.0,0.0,0,0,1.5952461,,,,-4.91204815464252,-4.8465954064408,,0.4907183647155761,0.0,33.0,2023-06-30_14h10.30.719
JH,low,2,5,False,1.0,4.0,0.0,1.0,0,0,1.0135658,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,6,True,1.0,5.0,1.0,1.0,1,0,0.8549979,0.8400171,-9.45231189725962,-5.45440010423629,3.024585314594197,-4.172267270796597,12.542601,0.480796605348587,0.0,31.0,2023-06-30_14h10.30.719
JH,low,2,7,True,1.0,6.0,1.0,1.0,1,0,0.68900895,0.64791584,-6.465024646710591,2.2144567180686847,6.462431444395292,-5.656256837295899,15.134968,0.5041901469230652,0.0,47.0,2023-06-30_14h10.30.719
JH,low,2,8,False,1.0,7.0,0.0,1.0,0,0,0.45225286,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,9,False,1.0,8.0,0.0,1.0,0,0,0.41636705,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,10,False,1.0,9.0,0.0,1.0,0,0,0.6075382,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,11,False,1.0,10.0,0.0,1.0,0,0,0.47508883,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,12,True,1.0,11.0,1.0,1.0,1,0,0.8583319,0.91997504,-9.987348419746017,6.0637472548457945,-3.3133586662297887,9.946235638161625,7.7211304,0.6201356053352356,0.0,3.0,2023-06-30_14h10.30.719
JH,low,2,13,False,1.0,12.0,0.0,1.0,0,0,0.42364907,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,14,False,1.0,13.0,0.0,1.0,0,0,0.37645507,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,15,True,1.0,14.0,1.0,1.0,1,0,0.55288815,0.591944,-7.475649189184889,5.900263872974953,-7.889506013782024,5.717803132075178,0.4522935,0.6881098747253418,0.0,54.0,2023-06-30_14h10.30.719
JH,low,2,16,True,1.0,15.0,1.0,1.0,1,0,0.92653084,0.67170215,-0.7133820299818582,-5.692194114230244,-5.05654314184518,-7.75181511195764,4.806775,0.5549496412277222,0.0,65.0,2023-06-30_14h10.30.719
JH,low,2,17,True,1.0,16.0,0.0,0.0,0,0,0.39298487,,,,6.368254546524351,-1.9437558897957048,,0.7091094851493835,0.0,35.0,2023-06-30_14h10.30.719
JH,low,2,18,False,1.0,17.0,0.0,1.0,0,0,0.604985,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,19,False,1.0,18.0,0.0,1.0,0,0,0.53655005,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,20,False,1.0,19.0,0.0,1.0,0,0,0.4969988,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,21,True,1.0,20.0,1.0,1.0,1,0,1.0836151,0.895926,0.9363139143511888,-11.131732092841911,2.250685966278076,-11.395025319361494,1.3404839,0.5578656792640686,0.0,64.0,2023-06-30_14h10.30.719
JH,low,2,22,False,1.0,21.0,0.0,1.0,0,0,0.53645205,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,23,True,1.0,22.0,1.0,1.0,1,0,0.9210849,0.7278769,2.0063869593239763,-9.318552766638025,2.320402165011613,-8.993088653404277,0.45225263,0.5187864303588867,0.0,39.0,2023-06-30_14h10.30.719
JH,low,2,24,True,1.0,23.0,1.0,1.0,1,0,0.96422386,0.8319731,-3.299391888666094,-5.053122712371495,5.472514658821613,-1.177307769793022,9.59001,0.7434694766998291,0.0,68.0,2023-06-30_14h10.30.719
JH,low,2,25,True,1.0,24.0,1.0,1.0,1,0,0.9652879,0.59997797,-9.913037791622903,5.751642616728732,3.397080739322312,4.173881360950318,13.403305,0.7545811533927917,0.0,13.0,2023-06-30_14h10.30.719
JH,low,2,26,False,1.0,25.0,0.0,1.0,0,0,1.130975,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,27,False,1.0,26.0,1.0,0.0,0,1,0.9182451,0.70443606,4.785604451128299,-9.259104264139534,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,28,True,1.0,27.0,0.0,0.0,0,0,0.43577313,,,,4.525819680795888,7.0747360706795135,,0.5041901469230652,0.0,40.0,2023-06-30_14h10.30.719
JH,low,2,29,True,1.0,28.0,1.0,1.0,1,0,1.2938809,0.80754805,-0.4012773918647953,10.03193479661988,-0.5628810206765686,10.036084159049937,0.16165689,0.566596508026123,0.0,6.0,2023-06-30_14h10.30.719
JH,low,2,30,False,1.0,29.0,0.0,1.0,0,0,0.46942496,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,31,True,1.0,30.0,1.0,1.0,1,0,0.6281259,0.6556351,6.227230636716637,-3.314254014290716,6.655734981984248,-3.123035212623118,0.46923405,0.5975151658058167,0.0,6.0,2023-06-30_14h10.30.719
JH,low,2,32,True,1.0,31.0,1.0,1.0,1,0,0.735265,0.6319089,6.18264425984277,-6.093471506095039,10.216922036760057,6.405535829981077,13.133947,0.5986795425415039,0.0,0.0,2023-06-30_14h10.30.719
JH,low,2,33,True,1.0,32.0,1.0,1.0,1,0,0.4461999,0.92804193,6.910888415449252,8.144444842292883,6.358036904557955,7.954741294096826,0.58449316,0.8104161024093628,0.0,57.0,2023-06-30_14h10.30.719
JH,low,2,34,False,1.0,33.0,0.0,1.0,0,0,0.51941705,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,35,True,1.0,34.0,1.0,1.0,1,0,0.726315,0.77545786,1.560523190585315,-11.75594136907604,1.869119199282305,-11.875893224228642,0.33108902,0.5986795425415039,0.0,0.0,2023-06-30_14h10.30.719
JH,low,2,36,False,1.0,35.0,0.0,1.0,0,0,0.6660142,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,37,True,1.0,36.0,1.0,1.0,1,0,0.31877112,0.89596295,9.987348419746017,-7.698581073554219,10.433318239869385,-7.6637110116832625,0.44733098,0.909707009792328,0.0,66.0,2023-06-30_14h10.30.719
JH,low,2,38,True,1.0,37.0,1.0,1.0,1,0,0.4231081,0.631798,-5.45440010423629,9.5712089022566,0.4806759729978348,-8.756951553068223,19.265165,0.566596508026123,0.0,9.0,2023-06-30_14h10.30.719
JH,low,2,39,False,1.0,38.0,0.0,1.0,0,0,0.83927107,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,40,False,1.0,39.0,1.0,0.0,0,1,1.0702181,0.728127,6.866302038575386,6.524473149209078,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,41,False,1.0,40.0,0.0,1.0,0,0,0.5594621,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,42,False,1.0,41.0,0.0,1.0,0,0,0.547981,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,43,True,1.0,42.0,1.0,1.0,1,0,0.5587201,0.568028,-0.6836577787326141,-7.787753827301953,-1.776894359288001,-12.02814296964532,4.3790483,0.5149855017662048,0.0,57.0,2023-06-30_14h10.30.719
JH,low,2,44,False,1.0,43.0,0.0,1.0,0,0,0.55310893,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,45,False,1.0,44.0,0.0,1.0,0,0,0.45235395,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,46,True,1.0,45.0,1.0,1.0,1,0,0.5207598,0.56026316,10.4480743141093,-2.883252371176677,5.005509809935991,1.6802595669292637,7.102616,0.4744373261928558,0.0,41.0,2023-06-30_14h10.30.719
JH,low,2,47,True,1.0,46.0,1.0,1.0,1,0,0.58971095,0.63130903,1.0254866680989212,10.938524459721826,8.321384818095714,3.8011918566635305,10.206451,0.5041901469230652,0.0,40.0,2023-06-30_14h10.30.719
JH,low,2,48,True,1.0,47.0,1.0,1.0,1,0,0.9828448,0.6076031,-10.492660690983165,1.3970398087144724,-5.607876275672008,10.221035614140822,10.085833,0.7834367156028748,0.0,6.0,2023-06-30_14h10.30.719
JH,low,2,49,False,1.0,48.0,0.0,1.0,0,0,0.60825205,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,50,False,1.0,49.0,0.0,1.0,0,0,0.50705194,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,51,True,1.0,50.0,1.0,1.0,1,0,0.37654805,0.5197089,6.048885129221174,4.458637687386614,-5.576829453890938,-5.732580740190375,15.460213,0.6613863706588745,0.0,62.0,2023-06-30_14h10.30.719
JH,low,2,52,True,1.0,51.0,1.0,1.0,1,0,0.7120149,0.60801387,5.707056239854865,-6.896026289824629,-5.406793373997904,-5.384199567443705,11.216206,0.6391835808753967,0.0,34.0,2023-06-30_14h10.30.719
JH,low,2,53,True,1.0,52.0,1.0,1.0,1,0,0.80810404,0.5438509,10.656144072854008,-0.2080697587447086,10.15919922604761,1.2565121425323598,1.5465944,0.5986795425415039,0.0,63.0,2023-06-30_14h10.30.719
JH,low,2,54,True,1.0,53.0,1.0,1.0,1,0,0.501771,0.55947495,-2.7494932405550787,-8.902413249148605,-3.798486334758701,-9.280146199531726,1.1149299,0.468918114900589,0.0,21.0,2023-06-30_14h10.30.719
JH,low,2,55,True,1.0,54.0,1.0,1.0,1,0,0.35113215,0.6079011,3.135908506795252,9.66038165600433,4.974363644797045,10.729169487914984,2.1265523,0.7172150611877441,0.0,66.0,2023-06-30_14h10.30.719
JH,low,2,56,True,1.0,55.0,1.0,1.0,1,0,0.36028814,0.53585005,-9.08075875664407,-3.9087390392755976,-9.882026869003472,-3.7315544971043977,0.8206247,0.4687917530536651,0.0,39.0,2023-06-30_14h10.30.719
JH,low,2,57,True,1.0,56.0,1.0,1.0,1,0,0.3602159,0.5758171,0.9065896631019448,-11.428974605334352,-5.523869827249396,-8.65933494282318,7.0015507,0.8335655927658081,0.0,71.0,2023-06-30_14h10.30.719
JH,low,2,58,False,1.0,57.0,0.0,1.0,0,0,0.5024128,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,59,True,1.0,58.0,1.0,1.0,1,0,0.38579702,0.57590795,-4.0127739186479525,-10.09138329911837,6.351090174121993,-3.1105140430915483,12.4956875,0.5488704442977905,0.0,30.0,2023-06-30_14h10.30.719
JH,low,2,60,False,1.0,59.0,0.0,1.0,0,0,0.644418,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,61,False,1.0,60.0,1.0,0.0,0,1,0.28607512,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,62,False,1.0,61.0,1.0,0.0,0,1,1.508976,0.5199461,5.394951601737803,1.7983172005792676,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,63,True,1.0,62.0,0.0,0.0,0,0,0.64843917,,,,-10.386390984932657,1.693676225551407,,0.5170249342918396,0.0,4.0,2023-06-30_14h10.30.719
JH,low,2,64,True,1.0,63.0,1.0,1.0,1,0,2.346735,0.83208203,2.333353723065662,-8.233617596040613,6.435055528760788,-0.9639705040277846,8.346959,0.5488704442977905,0.0,67.0,2023-06-30_14h10.30.719
JH,low,2,65,False,1.0,64.0,0.0,1.0,0,0,0.533869,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,66,True,1.0,65.0,1.0,1.0,1,0,0.7021332,0.6161978,-3.0021493761736533,-6.167782134218149,-3.44229850625223,-5.535018384978334,0.7707926,0.4687917530536651,0.0,39.0,2023-06-30_14h10.30.719
JH,low,2,67,True,1.0,66.0,1.0,1.0,1,0,0.50316095,0.519248,-6.896026289824629,6.138057882968906,-7.260034344983056,7.871888200853466,1.771629,0.909707009792328,0.0,66.0,2023-06-30_14h10.30.719
JH,low,2,68,True,1.0,67.0,1.0,1.0,1,0,0.40973783,0.695662,4.384327059263503,-7.401338561061779,-2.872131123896186,-6.156853481404499,7.3623996,0.8238337635993958,0.0,62.0,2023-06-30_14h10.30.719
JH,low,2,69,False,1.0,68.0,0.0,1.0,0,0,0.5846019,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,70,True,1.0,69.0,0.0,0.0,0,0,1.08905,,,,-8.501750228043274,-7.815166641693223,,0.5495201945304871,0.0,22.0,2023-06-30_14h10.30.719
JH,low,2,71,False,1.0,70.0,0.0,1.0,0,0,0.72672606,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,72,False,1.0,71.0,0.0,1.0,0,0,0.54006696,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,73,False,1.0,72.0,0.0,1.0,0,0,0.42072606,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,74,False,1.0,73.0,0.0,1.0,0,0,0.43620014,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,75,False,1.0,74.0,0.0,1.0,0,0,0.87820196,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,76,True,1.0,75.0,0.0,0.0,0,0,0.5390079,,,,-7.812631336193676,-3.0456736813446783,,0.4907183647155761,0.0,8.0,2023-06-30_14h10.30.719
JH,low,2,77,False,1.0,76.0,0.0,1.0,0,0,0.49177885,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,78,False,1.0,77.0,0.0,1.0,0,0,0.64579105,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,79,True,1.0,78.0,0.0,0.0,0,0,0.59214616,,,,-12.521543306543323,-2.3218233773026995,,0.6881098747253418,0.0,54.0,2023-06-30_14h10.30.719
JH,low,2,80,True,1.0,79.0,1.0,1.0,1,0,0.520473,0.75192714,-7.178406676692448,0.029724251249244,-8.035227457745496,0.7074617269376925,1.0924605,0.7787971496582031,0.0,37.0,2023-06-30_14h10.30.719
JH,low,2,81,False,1.0,80.0,0.0,1.0,0,0,0.491153,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
JH,low,2,82,False,1.0,81.0,0.0,1.0,0,0,0.41269493,,,,,,,,1.0,-1.0,2023-06-30_14h10.30.719
