,participant,distance_setting,number_of_objects,target_present,response_yes,yes_no_correct,target_pos_x,response_where_x,target_pos_y,response_where_y,hit,false_alarm,distance,angle,distance_delta
61,SR,low,3,True,1.0,1.0,-5.402995582246275,-7.505373440434134,-2.1270736106952453,-1.560523190585315,1,0,5.8066172085896,-2.7665428224126876,2.1773773299833237
62,SR,low,3,False,0.0,1.0,,,,,0,0,,,
63,SR,low,3,True,1.0,1.0,-5.7676130848595495,-5.989436626722685,-7.987391605624355,-7.431062812311023,1,0,9.852095480568664,-2.196194257686823,0.598921873030343
64,SR,low,3,True,1.0,1.0,-7.293753488353811,-6.123195757344283,-6.903186421408188,-6.331265516088991,1,0,10.042550608166621,-2.3836982045430797,1.3028042537416373
65,SR,low,3,True,1.0,1.0,-6.82366973252083,-9.957624168496771,-4.550408773814634,2.199594592444063,1,0,8.201749119994473,-2.553458612224287,7.44205723246449
66,SR,low,3,True,0.0,0.0,-8.510243050584213,,-7.16649978848215,,0,0,11.125778894006999,-2.4417012053141587,
67,SR,low,3,True,1.0,1.0,-6.689676847720921,-9.719830158502818,4.243602536013509,2.972425124924409,1,0,7.92211706620103,2.576297336266724,3.2859886027352068
68,SR,low,3,False,0.0,1.0,,,,,0,0,,,
69,SR,low,3,True,1.0,1.0,-6.574859060029276,-5.186881842993094,-6.310572087137495,-7.252717304815558,1,0,9.113292035604255,-2.376702140964418,1.677533417313989
70,SR,low,3,True,1.0,1.0,-5.131517386388614,-4.636983194882078,9.065936493651856,7.535097691683378,1,0,10.417469711678415,2.085857049164736,1.6087359957995935
71,SR,low,3,False,0.0,1.0,,,,,0,0,,,
72,SR,low,3,False,0.0,1.0,,,,,0,0,,,
73,SR,low,3,False,0.0,1.0,,,,,0,0,,,
74,SR,low,3,False,0.0,1.0,,,,,0,0,,,
75,SR,low,3,True,0.0,0.0,7.340431189246594,,-0.2497724184257011,,0,0,7.344679455569889,-0.0340138175368623,
76,SR,low,3,False,0.0,1.0,,,,,0,0,,,
77,SR,low,3,False,0.0,1.0,,,,,0,0,,,
78,SR,low,3,False,0.0,1.0,,,,,0,0,,,
79,SR,low,3,False,0.0,1.0,,,,,0,0,,,
80,SR,low,3,True,1.0,1.0,-4.521266404335909,-6.494748897959834,-2.579550591556531,-3.596634401158535,1,0,5.205375217347565,-2.6231187681665586,2.2201559919056657
81,SR,low,3,False,0.0,1.0,,,,,0,0,,,
82,SR,low,3,True,0.0,0.0,-2.8296534413936185,,11.437097889795352,,0,0,11.78194155218706,1.813335947978671,
83,SR,low,3,False,0.0,1.0,,,,,0,0,,,
84,SR,low,3,True,1.0,1.0,-1.6943382104206102,1.7834550749546456,-11.826798545385948,-9.927899917247526,1,0,11.947549782463117,-1.7130907317741662,3.962431341455294
85,SR,low,3,False,0.0,1.0,,,,,0,0,,,
86,SR,low,3,True,0.0,0.0,-0.600417541120406,,-7.517919797846472,,0,0,7.541857815587417,-1.65049202107363,
87,SR,low,3,False,0.0,1.0,,,,,0,0,,,
88,SR,low,3,True,0.0,0.0,4.162955922787457,,9.66409685010939,,0,0,10.522593308845751,1.164052715148588,
89,SR,low,3,False,1.0,0.0,,5.781366867977976,,8.20389334479137,0,1,,,
90,SR,low,3,True,1.0,1.0,1.4572951869398103,1.1592457987205196,10.847372352567284,10.358901560361566,1,0,10.944825088466194,1.4372504828301302,0.5722212444989916
91,SR,low,3,False,0.0,1.0,,,,,0,0,,,
92,SR,low,3,True,1.0,1.0,-5.552444049102046,12.395012770934786,3.995168337580669,-3.0615978786721416,1,0,6.840395088298322,2.51787703783856,19.284946350403303
93,SR,low,3,True,1.0,1.0,-2.2408132672439067,-0.8471411606034567,6.268093045910416,5.112571214869983,1,0,6.656593312712354,1.9141327301597482,1.8104012380791903
94,SR,low,3,False,1.0,0.0,,-6.747405033578409,,8.010685711671282,0,1,,,
95,SR,low,3,True,1.0,1.0,-4.184306035345179,-2.199594592444063,-3.99922247051712,-4.324878556765015,1,0,5.788108271803072,-2.378807231992473,2.0112512021358557
96,SR,low,3,True,1.0,1.0,7.226300377204395,6.955474792323118,0.0321349067123543,0.6836577787326141,1,0,7.226371827813304,0.0044469082673237745,0.7055696635994306
97,SR,low,3,True,1.0,1.0,-7.808196065048039,-6.167782134218149,-2.8691076663892043,-2.526561356185748,1,0,8.31863598143139,-2.78945911214808,1.6757970757507519
98,SR,low,3,True,1.0,1.0,10.68887257865421,10.775041077850982,-3.1766815304592946,-2.437388602438016,1,0,11.150932810696473,-0.2888815931794275,0.7442976848520354
99,SR,low,3,False,1.0,0.0,,7.267579430440181,,3.552048024284669,0,1,,,
100,JT,mid,3,False,1.0,0.0,,6.524473149209078,,-10.849351705974094,0,1,,,
101,JT,mid,3,True,1.0,1.0,3.367092236763369,3.165632758044496,-9.39917923116598,-9.318552766638025,1,0,9.98408134734759,-1.2268062680724319,0.21699435095863154
102,JT,mid,3,True,0.0,0.0,-1.245750204162275,,-12.248462711485352,,0,0,12.311650269798012,-1.6721544522819267,
103,JT,mid,3,False,1.0,0.0,,8.114720591043637,,2.987287250549031,0,1,,,
104,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
105,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
106,JT,mid,3,True,1.0,1.0,-3.034914534523191,-3.552048024284669,-6.833410915087132,-6.5690595260829445,1,0,7.477045604133499,-1.9887570393827636,0.5807828364383092
107,JT,mid,3,True,1.0,1.0,4.21926628266626,3.760117783029378,-6.426847343173032,-6.554197400458322,1,0,7.688080042279387,-0.9898607909601547,0.4764822995761405
108,JT,mid,3,True,1.0,1.0,-1.8205794857894024,-2.5860098586842364,-6.960210873211459,-6.881164164200008,1,0,7.194375932883145,-1.8266340242058192,0.769501161763558
109,JT,mid,3,True,1.0,1.0,-4.564622790071383,9.095620882268694,8.258528732448083,6.078609380470416,1,0,9.436052036752955,2.075722535803609,13.833087347690459
110,JT,mid,3,True,1.0,1.0,-6.400714173177653,-6.004298752347307,5.979734617005567,5.603021360482511,1,0,8.75935888159242,2.390184971811621,0.5468620150570951
111,JT,mid,3,True,1.0,1.0,0.6682088590970988,0.8471411606034567,5.953181423949155,5.989436626722685,1,0,5.990565260960699,1.4590201781273529,0.18256836596330686
112,JT,mid,3,True,0.0,0.0,-4.700062200064768,,-1.986172695697476,,0,0,5.1024961206856245,-2.7417698675101194,
113,JT,mid,3,True,1.0,1.0,7.959303777267115,7.490511314809512,-8.452580286359668,-9.66038165600433,1,0,11.610195093803318,-0.8154451739140625,1.2955888705035186
114,JT,mid,3,True,0.0,0.0,6.984617815659386,,-3.2660563982284216,,0,0,7.710512980809727,-0.43739907833815495,
115,JT,mid,3,True,0.0,0.0,-0.8296379187978749,,12.083431180808333,,0,0,12.111878804613195,1.639347876635728,
116,JT,mid,3,True,1.0,1.0,11.385932305002042,11.354663977211242,-1.8142412139215136,2.957562999299788,1,0,11.529567452267258,-0.15801224931956903,4.771906658521245
117,JT,mid,3,True,1.0,1.0,-6.7425620684522976,0.0743106281231102,-0.5397142447202674,0.0594485024984881,1,0,6.7641285257515396,-3.0617170900511192,6.843153465981163
118,JT,mid,3,False,1.0,0.0,,2.779217491804322,,6.821715661701519,0,1,,,
119,JT,mid,3,False,1.0,0.0,,-11.62218223845444,,-1.0552109193481654,0,1,,,
120,JT,mid,3,True,1.0,1.0,2.421097168346312,-9.00644812852096,5.536283054867628,-1.0403487937235432,1,0,6.042527746083502,1.158541546802559,13.184873074241445
121,JT,mid,3,False,1.0,0.0,,-0.4755880199879055,,-8.189031219166749,0,1,,,
122,JT,mid,3,True,0.0,0.0,8.506007748910722,,4.9572498814558,,0,0,9.845125403554938,0.5276719148453978,
123,JT,mid,3,False,1.0,0.0,,-5.0382605867468735,,2.8981144968012997,0,1,,,
124,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
125,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
126,JT,mid,3,False,1.0,0.0,,6.539335274833701,,5.127433340494606,0,1,,,
127,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
128,JT,mid,3,True,1.0,1.0,-3.629790754293224,-2.7049068636812126,-7.202806047510932,-7.04464754607085,1,0,8.065717319495683,-2.0375919261125506,0.9383092894623732
129,JT,mid,3,False,1.0,0.0,,8.515997982908432,,8.040409962920528,0,1,,,
130,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
131,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
132,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
133,JT,mid,3,True,1.0,1.0,7.548720866421899,7.698581073554219,0.2272540683808773,1.1146594218466537,1,0,7.552140830966346,0.030095887174203605,0.8999701900849058
134,JT,mid,3,True,0.0,0.0,5.40273027307565,,-1.5180576364202218,,0,0,5.611950943397656,-0.27391696535474547,
135,JT,mid,3,False,1.0,0.0,,-6.034023003596551,,-3.12104638117063,0,1,,,
136,JT,mid,3,True,1.0,1.0,-10.374251701309742,10.596695570355518,-1.9937433187133955,0.7728305324803463,1,0,10.564095360372434,-2.951725682473037,21.152649014841465
137,JT,mid,3,False,1.0,0.0,,10.403487937235433,,-2.987287250549031,0,1,,,
138,JT,mid,3,True,1.0,1.0,-8.933645993804788,5.543572857984024,8.163341722903649,5.825953244851842,1,0,12.101660168238235,2.4012190109503253,14.66469401589814
139,JT,mid,3,True,1.0,1.0,6.302986832658806,6.212368511092016,10.539857531121411,9.496898274133486,1,0,12.2807263542922,1.0318380877377997,1.0468885766596119
140,JT,mid,3,True,1.0,1.0,-7.727530353596358,-8.010685711671282,-7.1443429206154505,-7.000061169196983,1,0,10.524084812139304,-2.3953885289065084,0.317795815892719
141,JT,mid,3,True,1.0,1.0,-4.383307879273381,-4.324878556765015,3.203089182467162,3.34397826553996,1,0,5.428919623215862,2.510527743260753,0.15252448805972216
142,JT,mid,3,False,1.0,0.0,,-8.917275374773228,,-2.0509733361978424,0,1,,,
143,JT,mid,3,True,1.0,1.0,-7.056403585205353,1.30786705496674,1.3580728897919825,10.46293643973392,1,0,7.185902415931273,2.951457841605099,12.363638768789153
144,JT,mid,3,True,1.0,1.0,11.409616784073137,10.879075957223336,-3.564595015699829,-3.8492905367771098,1,0,11.953480362863173,-0.30281218697686474,0.6021005801989691
145,JT,mid,3,False,1.0,0.0,,9.972486294121394,,2.972425124924409,0,1,,,
146,JT,mid,3,False,1.0,0.0,,9.5712089022566,,-5.08284696362074,0,1,,,
147,JT,mid,3,False,1.0,0.0,,6.554197400458322,,6.197506385467393,0,1,,,
148,JT,mid,3,True,1.0,1.0,6.982536972431839,3.433151019287693,-7.263824374090808,9.51176039975811,1,0,10.075662117648314,-0.8051401066543289,17.14696431293215
149,JT,mid,3,True,1.0,1.0,-11.670949421112033,-12.261253640313187,3.399624123326685,2.1104218386963307,1,0,12.156006933613522,2.8581462473423143,1.4179215781921122
150,JT,mid,3,False,1.0,0.0,,10.03193479661988,,-7.356752184187913,0,1,,,
151,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
152,JT,mid,3,True,1.0,1.0,-0.3294387083529111,-9.73469228412744,7.112696278198024,-1.7388686980807797,1,0,7.120321496144206,1.6170802422866468,12.915455754788724
153,JT,mid,3,True,1.0,1.0,-11.050921938573456,-9.437449771635,0.7554898682710122,0.6836577787326141,1,0,11.07671614845773,3.0733344407594276,1.6150703645886542
154,JT,mid,3,True,1.0,1.0,6.289428286848262,-7.237855179190936,5.5558041408574095,0.029724251249244,1,0,8.391892982335714,0.7235430429748236,14.612493179362282
155,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
156,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
157,JT,mid,3,True,0.0,0.0,9.168290897821176,,-6.058159777306231,,0,0,10.989033527769479,-0.5839113193113123,
158,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
159,JT,mid,3,True,1.0,1.0,4.608295610344341,5.796228993602599,5.38307904117007,5.380089476113181,1,0,7.086178687826282,0.8627885170702512,1.1879371450369918
160,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
161,JT,mid,3,True,1.0,1.0,-5.284162110298001,-4.949087832999141,2.455262211282096,3.165632758044496,1,0,5.826721353733922,2.7066264857183313,0.785430509348131
162,JT,mid,3,True,0.0,0.0,5.41884853601008,,8.167730959531077,,0,0,9.801823732525547,0.9850267224721854,
163,JT,mid,3,True,0.0,0.0,-1.5358737353802188,,-10.429346325430242,,0,0,10.541829675478354,-1.7170100197224143,
164,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
165,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
166,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
167,JT,mid,3,True,0.0,0.0,-5.3157072530914204,,-10.347484882733214,,0,0,11.63302140456043,-2.0453593897337323,
168,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
169,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
170,JT,mid,3,True,1.0,1.0,-9.8375365831078,-5.692194114230244,-3.2348302988215143,-4.310016431140393,1,0,10.355735275013455,-2.823904858127255,4.282509708501629
171,JT,mid,3,True,1.0,1.0,-1.445096226727738,-6.286679139215126,6.932652419177614,-3.34397826553996,1,0,7.081664540885284,1.7763014299409088,11.36002039296447
172,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
173,JT,mid,3,True,0.0,0.0,7.677599923083457,,-4.274394112876259,,0,0,8.787262691596418,-0.5079998755097466,
174,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
175,JT,mid,3,False,1.0,0.0,,0.4904501456125275,,-12.736841660301092,0,1,,,
176,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
177,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
178,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
179,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
180,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
181,JT,mid,3,True,0.0,0.0,-11.30539762491362,,1.241707257940125,,0,0,11.373383505880021,3.032198000368252,
182,JT,mid,3,True,1.0,1.0,-4.29496467485914,-5.053122712371495,3.1883234540639926,-4.681569571755944,1,0,5.349030566936633,2.5030120902195243,7.906327835834651
183,JT,mid,3,False,1.0,0.0,,7.222993053566314,,0.65393352748337,0,1,,,
184,JT,mid,3,True,1.0,1.0,6.977224137715452,7.5499598173079985,9.546231337579684,8.93213750039785,1,0,11.824220457117143,0.9396396427332547,0.839724597438377
185,JT,mid,3,False,1.0,0.0,,-11.072283590343424,,-3.2548055117922283,0,1,,,
186,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
187,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
188,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
189,JT,mid,3,True,0.0,0.0,-7.129625528410846,,5.883198894588204,,0,0,9.243570165723387,2.4516876429988086,
190,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
191,JT,mid,3,True,1.0,1.0,-0.6706330063247614,-4.057360295521819,-10.938961652369306,5.603021360482511,1,0,10.959499562533793,-1.632026516634711,16.88511544908326
192,JT,mid,3,False,1.0,0.0,,7.5945461941818655,,-8.842964746650116,0,1,,,
193,JT,mid,3,True,1.0,1.0,-4.168772340303367,-9.675243781628954,3.211632719960697,-0.5647607737356378,1,0,5.2624374156089075,2.4851612878682188,6.6770034860981085
194,JT,mid,3,False,0.0,1.0,,,,,0,0,,,
195,JT,mid,3,True,0.0,0.0,-4.704661033256495,,-2.9085371730871987,,0,0,5.531132246210729,-2.587880380750438,
196,JT,mid,3,False,1.0,0.0,,-8.367376726662213,,1.2632806780928738,0,1,,,
197,JT,mid,3,True,0.0,0.0,6.424196798919981,,9.173102212047906,,0,0,11.19893337349285,0.9598490572417374,
198,JT,mid,3,True,0.0,0.0,9.72142054041533,,-4.250090504377552,,0,0,10.609867417598078,-0.4121487176414435,
199,JT,mid,3,True,0.0,0.0,-5.138468682888159,,2.880702511853296,,0,0,5.8908664360024545,2.6306362914833166,
200,HT,mid,4,True,0.0,0.0,-2.148226972928187,,4.555919388088164,,0,0,5.036991224726704,2.011405035394381,
201,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
202,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
203,HT,mid,4,True,1.0,1.0,0.4238152938007827,1.887489954327,-8.275487027639695,-9.288828515388778,1,0,8.286332418379818,-1.5196276951486596,1.7802259639326863
204,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
205,HT,mid,4,True,0.0,0.0,9.2060399873717,,5.097595932737872,,0,0,10.52314860403256,0.5056970537365483,
206,HT,mid,4,False,1.0,0.0,,5.900263872974953,,-3.715531406155512,0,1,,,
207,HT,mid,4,True,0.0,0.0,3.959551644482469,,8.169219969102194,,0,0,9.078226926492963,1.1194703320403714,
208,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
209,HT,mid,4,True,0.0,0.0,10.712785224626458,,6.363488224012025,,0,0,12.460246773082574,0.5360025274857658,
210,HT,mid,4,True,1.0,1.0,-9.40385101604404,5.127433340494606,-0.0474551121946662,-3.12104638117063,1,0,9.40397075280575,-3.136546347635458,14.852783858230417
211,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
212,HT,mid,4,True,1.0,1.0,9.24050418694311,8.010685711671282,-9.081938681513346,-6.881164164200008,1,0,12.956408755657623,-0.7767442110736387,2.5210834889340092
213,HT,mid,4,True,1.0,1.0,-6.749173710192647,9.883313540373662,8.22721709023281,-7.416200686686402,1,0,10.641355497312096,2.2578214893942374,22.83322473684965
214,HT,mid,4,True,1.0,1.0,-10.09290310329031,-6.331265516088991,-3.905647469926718,-3.091322129921385,1,0,10.822235222529223,-2.77236953356329,3.8487716347973353
215,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
216,HT,mid,4,True,1.0,1.0,-4.121088406067747,-4.889639330500653,-12.156188414827431,-10.96824871097107,1,0,12.835742535101375,-1.8976485509082555,1.4148749992296195
217,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
218,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
219,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
220,HT,mid,4,True,1.0,1.0,-2.5153164513236907,7.5945461941818655,12.014829164485084,-0.9363139143511888,1,0,12.275297825391485,1.7771668480614071,16.429894392827887
221,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
222,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
223,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
224,HT,mid,4,False,1.0,0.0,,-7.237855179190936,,6.658232279830678,0,1,,,
225,HT,mid,4,True,1.0,1.0,-11.015928553760832,-11.503285233457463,-6.149964834938673,-6.197506385467393,1,0,12.61636831154455,-2.6324152074531963,0.4896700238646429
226,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
227,HT,mid,4,True,1.0,1.0,-3.362656703275158,2.3630779743149053,6.014926692289672,8.397100977911457,1,0,6.89106691432467,2.080562664286958,6.201515292671223
228,HT,mid,4,True,1.0,1.0,2.9170814889021845,3.076460004296764,6.402299169149889,5.825953244851842,1,0,7.0355382924260415,1.1432701172343431,0.5979767015731885
229,HT,mid,4,False,1.0,0.0,,-1.8280414518285115,,-5.246330345491582,0,1,,,
230,HT,mid,4,True,0.0,0.0,-11.88263918448151,,4.168994934011709,,0,0,12.592761124884039,2.8041629715134038,
231,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
232,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
233,HT,mid,4,True,1.0,1.0,9.584345794060548,10.90880020847258,7.411513250978813,5.885401747350331,1,0,12.11570109277877,0.6582431028667896,2.0206919154989236
234,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
235,HT,mid,4,False,1.0,0.0,,8.293066098539104,,6.375851892962857,0,1,,,
236,HT,mid,4,True,0.0,0.0,-7.601435972441326,,-9.118200173580982,,0,0,11.871116343824504,-2.265724590633044,
237,HT,mid,4,True,1.0,1.0,4.793517520632114,3.7303935317801336,-5.67374317734362,-5.781366867977976,1,0,7.4275952947815025,-0.8692939937607805,1.0685576608018423
238,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
239,HT,mid,4,False,1.0,0.0,,-7.104096048569338,,5.394951601737803,0,1,,,
240,HT,mid,4,True,1.0,1.0,-1.059925173959881,-1.9766627080747323,10.849170925846082,10.552109193481654,1,0,10.900823416266213,1.6681836919826531,0.9636666328613507
241,HT,mid,4,True,1.0,1.0,5.3823297478006005,5.08284696362074,-11.536941083664566,-9.690105907253574,1,0,12.730690597214537,-1.1342813547140997,1.8709596753669326
242,HT,mid,4,True,0.0,0.0,-7.74179333855274,,1.4685138028196196,,0,0,7.879841171364517,2.954133286384341,
243,HT,mid,4,True,1.0,1.0,12.870098646384484,12.454461273433274,0.2202097619880827,0.3566910149909291,1,0,12.871982423346553,0.017108515046522596,0.4374717799070129
244,HT,mid,4,True,1.0,1.0,-7.126812536432837,-1.96180058245011,5.038403563002235,5.409813727362425,1,0,8.727941761556952,2.526207795901683,5.1783485779710245
245,HT,mid,4,False,1.0,0.0,,-1.010624542474299,,11.428974605334352,0,1,,,
246,HT,mid,4,True,1.0,1.0,-4.21928140093467,-3.8492905367771098,-5.9167890010611925,8.397100977911457,1,0,7.267098982630685,-2.190262384368496,14.318671012691567
247,HT,mid,4,True,1.0,1.0,-8.966940233036256,-10.16569392724148,-3.1560963608264845,-7.564821942932621,1,0,9.506153869029603,-2.803163663383915,4.568793240855594
248,HT,mid,4,True,1.0,1.0,-11.494094197741076,-4.845052953626787,-0.0933583756921784,-4.963949958623763,1,0,11.494473333426676,-3.133470541384461,8.24211209785798
249,HT,mid,4,True,1.0,1.0,-4.432061354436788,-1.902352079951622,-5.839843958891289,-8.084996339794392,1,0,7.331230818470466,-2.2199912862932583,3.382327338814376
250,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
251,HT,mid,4,True,1.0,1.0,5.189153745036666,5.632745611731755,5.49083262056134,7.371614309812535,1,0,7.5549030077591715,0.8136377759846837,1.9323854446824553
252,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
253,HT,mid,4,True,0.0,0.0,-6.247175511048207,,1.8951535931956027,,0,0,6.528308280683643,2.847054619195419,
254,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
255,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
256,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
257,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
258,HT,mid,4,True,1.0,1.0,6.64180524952669,4.651845320506701,-5.496980862527495,6.583921651707566,1,0,8.621506572266464,-0.6913650270860414,12.243698218984175
259,HT,mid,4,False,1.0,0.0,,-11.815389871574526,,-0.4904501456125275,0,1,,,
260,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
261,HT,mid,4,True,0.0,0.0,-6.928733591060057,,10.204894096720585,,0,0,12.334796824478572,2.1672627351266525,
262,HT,mid,4,True,1.0,1.0,6.772913974360315,6.747405033578409,-1.794702555809491,-1.857765703077756,1,0,7.0066626126790466,-0.25902922400801764,0.06802695497516897
263,HT,mid,4,True,0.0,0.0,-6.673981615978962,,7.849521828118761,,0,0,10.303253056221518,2.2754300157486917,
264,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
265,HT,mid,4,True,1.0,1.0,-4.1384224524854,7.222993053566314,-2.836387355754314,1.991524833699354,1,0,5.017134005298066,-2.5407470685686033,12.34465464928961
266,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
267,HT,mid,4,True,0.0,0.0,6.690546955020812,,3.4691905728993957,,0,0,7.5364913446797175,0.4783545608262207,
268,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
269,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
270,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
271,HT,mid,4,True,1.0,1.0,-2.327777902987954,6.152920008593528,7.786388553283343,8.233617596040613,1,0,8.126893420510747,1.8612939076917325,8.492482021422719
272,HT,mid,4,True,1.0,1.0,2.760944866113939,1.6348338187084253,9.24857759347045,8.93213750039785,1,0,9.651891216552567,1.2806919776416026,1.1697266448160182
273,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
274,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
275,HT,mid,4,True,1.0,1.0,12.256915128760502,10.344039434736946,3.1959675597551938,3.12104638117063,1,0,12.666735061437326,0.25506867882938,1.9143423423689407
276,HT,mid,4,True,1.0,1.0,10.352828797255343,8.991586002896337,-4.094270741957846,-2.2144567180686847,1,0,11.133019222732509,-0.3765982503953363,2.3209228142281413
277,HT,mid,4,True,1.0,1.0,11.603540952865185,12.112632384066968,2.2347911558801408,2.318491597441039,1,0,11.81678696411252,0.19026593164036987,0.5159262052276173
278,HT,mid,4,True,0.0,0.0,5.938012711661058,,3.527261901388448,,0,0,6.906632427227813,0.5360063065021454,
279,HT,mid,4,True,0.0,0.0,-3.013705435582888,,-4.520829925127353,,0,0,5.433260868427802,-2.1587711842341144,
280,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
281,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
282,HT,mid,4,False,1.0,0.0,,7.341890058563291,,4.681569571755944,0,1,,,
283,HT,mid,4,True,0.0,0.0,-1.4967998442618156,,-6.412568487761031,,0,0,6.584940727448349,-1.800107212726979,
284,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
285,HT,mid,4,True,1.0,1.0,-10.399342034223409,-10.418350062860055,1.7258489803407058,1.6199716930838028,1,0,10.541578128900289,2.977134039076258,0.10757000097393467
286,HT,mid,4,True,0.0,0.0,-1.7307835976382109,,-4.800790206669416,,0,0,5.103253714083442,-1.9168126710010631,
287,HT,mid,4,False,1.0,0.0,,10.96824871097107,,5.692194114230244,0,1,,,
288,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
289,HT,mid,4,True,1.0,1.0,2.0472798629941007,3.046735753047519,-6.362755538032803,-6.643370154206055,1,0,6.68401173504268,-1.2594977332542732,1.0381024221976038
290,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
291,HT,mid,4,True,1.0,1.0,1.993161693700195,-9.199655761641049,5.159130671307499,3.760117783029378,1,0,5.530761504608528,1.202123832449907,11.279911331662138
292,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
293,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
294,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
295,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
296,HT,mid,4,False,0.0,1.0,,,,,0,0,,,
297,HT,mid,4,True,0.0,0.0,6.990979918032969,,-2.2015738554549835,,0,0,7.329442520094088,-0.3050847206956402,
298,HT,mid,4,True,1.0,1.0,-9.084790622644336,6.286679139215126,4.722012528046588,6.108333631719661,1,0,10.23869244446357,2.662253478841,15.433857872944442
299,HT,mid,4,True,0.0,0.0,2.085904698578338,,6.15806718498381,,0,0,6.501752830300888,1.2441991957653808,
300,SR,mid,4,False,1.0,0.0,,11.250629097838887,,1.6199716930838028,0,1,,,
301,SR,mid,4,True,1.0,1.0,9.157950041504211,-0.8917275374773228,-7.24096781623515,-10.760178952226362,1,0,11.674744702923496,-0.6690294270657476,10.648045194361671
302,SR,mid,4,True,1.0,1.0,9.57745683760046,-9.838727163499795,-2.310595042380863,-0.995762416849677,1,0,9.852234717361073,-0.23672987967029455,19.46065225005942
303,SR,mid,4,False,0.0,1.0,,,,,0,0,,,
304,SR,mid,4,False,0.0,1.0,,,,,0,0,,,
305,SR,mid,4,False,0.0,1.0,,,,,0,0,,,
306,SR,mid,4,True,1.0,1.0,5.396511099414069,3.3885646424138267,7.700274310398118,7.148682425443204,1,0,9.403007843316757,0.9595198157995948,2.0823310451818036
